year,name,arrears,salary,total
2011,"Державне госпрозрахункове зовнішньоторговельне підприємство ""Спецтехноекспорт""   ",17500000.0,0.0,17500000.0
2011,"Державне зовнішньоторговельне та інвестиційне підприємство ""Промоборонекспорт""",1750000.0,0.0,1750000.0
2011,"Державне науково-дослідне підприємство ""Конекс""",625000.0,27500.0,652500.0
2011,"Державне підприємство ""110 Харківський автомобільний ремонтний завод""",3350000.0,315000.0,3665000.0
2011,"Державне підприємство ""126 Харківський автомобільний ремонтний завод""",4250000.0,365000.0,4615000.0
2011,"Державне підприємство ""171 Чернігівський ремонтний завод""",605000.0,0.0,605000.0
2011,"Державне підприємство ""2 ремонтний завод засобів зв'язку""",1450000.0,135000.0,1585000.0
2011,"Державне підприємство ""732 Вінницький ремонтний завод""",795000.0,42500.0,837500.0
2011,"Державне підприємство ""Виробниче об'єднання ""Карпати""",15500000.0,855000.0,16355000.0
2011,"Державне підприємство ""Вінницький авіаційний завод"" - ""ВІАЗ""",3750000.0,1550000.0,5300000.0
2011,"Державне підприємство ""Державне Київське конструкторське бюро ""Луч""",46500000.0,2850000.0,49350000.0
2011,"Державне підприємство ""Дослідно-конструкторське бюро ""Промінь""",0.0,57500.0,57500.0
2011,"Державне підприємство ""Дослідно-конструкторське бюро авіації загального призначення""",0.0,12500.0,12500.0
2011,"Державне підприємство ""Житомирський ремонтно- механічний завод""",14500000.0,5000.0,14505000.0
2011,"Державне підприємство ""Жулянський машинобудівний завод ""Візар""",25500000.0,1850000.0,27350000.0
2011,"Державне підприємство ""Закарпатське вертолітне виробниче об'єднання""",1350000.0,505000.0,1855000.0
2011,"Державне підприємство ""Зовнішньоторговельна фірма ""ТАСКО-експорт""",1350000.0,0.0,1350000.0
2011,"Державне підприємство ""Київський державний завод ""Буревісник""",1350000.0,15500000.0,16850000.0
2011,"Державне підприємство ""Київський науково-дослідний інститут гідроприладів""",3050000.0,2950000.0,6000000.0
2011,"Державне підприємство ""Конструкторське бюро ""Артилерійське озброєння""",8150000.0,795000.0,8945000.0
2011,"Державне підприємство ""Конструкторське бюро радіозв'язку""",245000.0,2350000.0,2595000.0
2011,"Державне підприємство ""Конструкторсько-технологічне бюро ""Судокомпозит""",3150000.0,445000.0,3595000.0
2011,"Державне підприємство ""Красилівський агрегатний завод""",13500000.0,765000.0,14265000.0
2011,"Державне підприємство ""Кіровоградський ремонтний завод""",1750000.0,2050000.0,3800000.0
2011,"Державне підприємство ""Луганський авіаційний ремонтний завод""",26500000.0,1150000.0,27650000.0
2011,"Державне підприємство ""Луганський патрон""",2650000.0,165000.0,2815000.0
2011,"Державне підприємство ""Львівський бронетанковий ремонтний завод""",34500000.0,1150000.0,35650000.0
2011,"Державне підприємство ""Машинобудівна фірма ""Артем""",18500000.0,1550000.0,20050000.0
2011,"Державне підприємство ""Миколаївський авіаремонтний завод ""НАРП""",17500000.0,1850000.0,19350000.0
2011,"Державне підприємство ""Науково-виробничий комплекс газотурбобудування ""Зоря"" - ""Машпроект""",485000000.0,17500000.0,502500000.0
2011,"Державне підприємство ""Науково-дослідний інститут ""Квант""",17500000.0,795000.0,18295000.0
2011,"Державне підприємство ""Науково-дослідний інститут ""Шторм""",3050000.0,705000.0,3755000.0
2011,"Державне підприємство ""Науково-дослідний інститут аеропружних систем""",4750000.0,8550000.0,13300000.0
2011,"Державне підприємство ""Науково-дослідний інститут комплексної автоматизації""",11500000.0,1950000.0,13450000.0
2011,"Державне підприємство ""Науково-технічний комплекс ""Завод точної механіки""",5250000.0,1350000.0,6600000.0
2011,"Державне підприємство ""Новатор""",50500000.0,4250000.0,54750000.0
2011,"Державне підприємство ""Ніжинський ремонтний завод інженерного озброєння""",2350000.0,485000.0,2835000.0
2011,"Державне підприємство ""Оризон-Навігація""",10500000.0,385000.0,10885000.0
2011,"Державне підприємство ""Рівненський автомобільний ремонтний завод""",3050000.0,355000.0,3405000.0
2011,"Державне підприємство ""Склопластик""",2250000.0,245000.0,2495000.0
2011,"Державне підприємство ""Спеціалізована зовнішньоторговельна фірма ""Прогрес""",5350000.0,0.0,5350000.0
2011,"Державне підприємство ""Суднобудівний завод ім. 61 комунара""",24500000.0,30500000.0,55000000.0
2011,"Державне підприємство ""Український державний науково-дослідний інститут конструкційних матеріалів ""Прометей""",0.0,0.0,0.0
2011,"Державне підприємство ""Український науково-дослідний конструкторсько-технологічний інститут еластомерних матеріалів і виробів""",2450000.0,95000.0,2545000.0
2011,"Державне підприємство ""Укроборонсервіс""",55500000.0,2050000.0,57550000.0
2011,"Державне підприємство ""Харківське агрегатне конструкторське бюро""",21500000.0,955000.0,22455000.0
2011,"Державне підприємство ""Харківський бронетанковий ремонтний завод""",5850000.0,125000.0,5975000.0
2011,"Державне підприємство ""Харківський завод транспортного устаткування""",2450000.0,165000.0,2615000.0
2011,"Державне підприємство ""Харківський машинобудівний завод ""ФЕД""",115000000.0,6050000.0,121050000.0
2011,"Державне підприємство ""Харківський приладобудівний завод ім. Т.Г. Шевченка""",19500000.0,30500000.0,50000000.0
2011,"Державне підприємство ""Херсонський завод суднового обладнання та суднової арматури""",1950000.0,105000.0,2055000.0
2011,"Державне підприємство ""Хімічний завод ""Південний""",3450000.0,205000.0,3655000.0
2011,"Державне підприємство ""Центральне конструкторське бюро ""Чорноморець""",1850000.0,12500.0,1862500.0
2011,"Державне підприємство ""Центральний науково-дослідний інститут навігації і управління""",245000.0,92500.0,337500.0
2011,"Державне підприємство ""Чугуївський авіаційний ремонтний завод""",4050000.0,255000.0,4305000.0
2011,"Державне підприємство ""Шепетівський ремонтний завод""",21500000.0,1450000.0,22950000.0
2011,Державне підприємство - Львівський науково-дослідний радіотехнічний інститут,9850000.0,14500000.0,24350000.0
2011,"Державне підприємство Виробниче об'єднання ""Луганський верстатобудівний завод""",545000.0,385000.0,930000.0
2011,"Державне підприємство Завод ""Генератор""",9650000.0,22500000.0,32150000.0
2011,Державне підприємство Макіївський державний проектний інститут,2950000.0,305000.0,3255000.0
2011,"Державне підприємство Міністерства оборони України ""45 експериментальний механічний завод""",7450000.0,825000.0,8275000.0
2011,"Державне підприємство Міністерства оборони України ""63 котельно-зварювальний завод""",2650000.0,1250000.0,3900000.0
2011,"Державне підприємство Міністерства оборони України ""Євпаторійський авіаційний ремонтний завод""",4350000.0,305000.0,4655000.0
2011,"Державне підприємство Міністерства оборони України ""Запорізький автомобільний ремонтний завод"" (Військова частина А 0652)",0.0,0.0,0.0
2011,"Державне підприємство Міністерства оборони України ""Запорізький державний авіаційний ремонтний завод ""МіГремонт""",28500000.0,1250000.0,29750000.0
2011,"Державне підприємство Міністерства оборони України ""Конотопський авіаремонтний завод ""Авіакон""",30500000.0,1350000.0,31850000.0
2011,"Державне підприємство Міністерства оборони України ""Луцький ремонтний завод ""Мотор""",36500000.0,1150000.0,37650000.0
2011,"Державне підприємство Міністерства оборони України ""Львівський державний авіаційно-ремонтний завод""",29500000.0,1450000.0,30950000.0
2011,"Державне підприємство Міністерства оборони України ""Львівський радіоремонтний завод""",6350000.0,305000.0,6655000.0
2011,"Державне підприємство Міністерства оборони України ""Науково-дослідний інститут радіоелектронної техніки""",895000.0,27500.0,922500.0
2011,"Державне підприємство Міністерства оборони України ""Одеське авіаційно-ремонтне підприємство ""Одесавіаремсервіс""",29500000.0,1950000.0,31450000.0
2011,"Державне підприємство Міністерства оборони України ""Севастопольське авіаційне підприємство""",19500000.0,2450000.0,21950000.0
2011,"Державне підприємство Міністерства оборони України ""Укроборонлізинг""",215000.0,0.0,215000.0
2011,Державне підприємство Міністерства оборони України “Харківський механічний завод”,3250000.0,1650000.0,4900000.0
2011,"Державне підприємство Науково-виробничий комплекс ""Прогрес""",16500000.0,905000.0,17405000.0
2011,"Державне підприємство Науково-виробничий комплекс ""Фотоприлад""",20500000.0,2750000.0,23250000.0
2011,"Державне підприємство Науково-дослідний центр ""Вертоліт""",950000.0,275000.0,1225000.0
2011,"Державне підприємство Науково-дослідний інститут ""Буран""",1950000.0,385000.0,2335000.0
2011,"Державне підприємство Науково-дослідний інститут радіолокаційних систем ""Квант-Радіолокація""",6950000.0,0.0,6950000.0
2011,Державне підприємство Український радіотехнічний інститут,635000.0,795000.0,1430000.0
2011,"Державне підприємство Центральне конструкторське бюро ""Ізумруд""",785000.0,1650000.0,2435000.0
2011,Державне підприємство “Антонов”,695000000.0,32500000.0,727500000.0
2011,Державне підприємство “Завод 410 ЦА”,59500000.0,4050000.0,63550000.0
2011,Державне підприємство “Спеціалізована зовнішньоторговельна фірма “Укроборонекспорт”,0.0,0.0,0.0
2011,Державний науково-дослідний інститут хімічних продуктів,9750000.0,4050000.0,13800000.0
2011,Донецький казенний завод хімічних виробів,33500000.0,1050000.0,34550000.0
2011,"Запорізьке державне підприємство ""Радіоприлад""",13500000.0,14500000.0,28000000.0
2011,"Казенне підприємство ""Дослідно-проектний центр кораблебудування""",16500000.0,525000.0,17025000.0
2011,"Казенне підприємство ""Житомирський ремонтний завод радіотехнічного обладнання ""Промінь""",475000.0,32500.0,507500.0
2011,"Казенне підприємство ""Зміївський ремонтний енергомеханічний завод""",2150000.0,2450000.0,4600000.0
2011,"Казенне підприємство ""Науково-виробничий комплекс ""Іскра""",24500000.0,11500000.0,36000000.0
2011,"Казенне підприємство ""Радіовимірювач""",5950000.0,335000.0,6285000.0
2011,"Казенне підприємство ""Спеціальне конструкторське бюро ""Молнія""",2850000.0,945000.0,3795000.0
2011,"Казенне підприємство ""Харківське конструкторське бюро з двигунобудування""",7050000.0,1050000.0,8100000.0
2011,"Казенне підприємство ""Харківське конструкторське бюро з машинобудування імені О.О. Морозова""",44500000.0,1450000.0,45950000.0
2011,"Казенне підприємство ""Шосткинський казенний завод ""Імпульс""",61500000.0,2950000.0,64450000.0
2011,"Казенне підприємство Костянтинівське казенне науково-виробниче підприємство ""Кварсит""",17500000.0,425000.0,17925000.0
2011,"Казенне підприємство Науково-технічний комплекс ""Імпульс""",1250000.0,37500.0,1287500.0
2011,"Казенне підприємство Шосткинський казенний завод ""Зірка""",23500000.0,18500000.0,42000000.0
2011,"Рубіжнянський казенний хімічний завод ""Зоря""",7650000.0,605000.0,8255000.0
2011,"Тернопільське державне науково-технічне підприємство ""Промінь""",2450000.0,215000.0,2665000.0
2011,Феодосійський казенний оптичний завод,2950000.0,235000.0,3185000.0
2011,"Херсонський державний завод ""Палада""",10500000.0,575000.0,11075000.0
2011,Хімічне казенне об'єднання імені Г.І. Петровського,31500000.0,9450000.0,40950000.0
2011,"Центральне казенне конструкторське бюро ""Протон""",4250000.0,145000.0,4395000.0
2012,"""Львівський державний завод ""ЛОРТА""",43500000.0,1950000.0,45450000.0
2012,Ізюмський казенний приладобудівний завод,24500000.0,1150000.0,25650000.0
2012,"Державна госпрозрахункова зовнішньоторговельна та інвестиційна фірма ""Укрінмаш""  ",20500000.0,5000.0,20505000.0
2012,"Державна компанія з експорту та імпорту продукції і послуг військового та спеціального призначення ""Укрспецекспорт""",84500000.0,92500.0,84592500.0
2012,Державне Південне виробничо-технічне підприємство,3550000.0,405000.0,3955000.0
2012,"Державне виробничо-технічне підприємство ""Граніт""",3450000.0,205000.0,3655000.0
2012,"Державне госпрозрахункове зовнішньоторговельне підприємство ""Спецтехноекспорт""   ",18500000.0,0.0,18500000.0
2012,"Державне зовнішньоторговельне та інвестиційне підприємство ""Промоборонекспорт""",1650000.0,0.0,1650000.0
2012,"Державне науково-дослідне підприємство ""Конекс""",605000.0,5000.0,610000.0
2012,"Державне підприємство ""110 Харківський автомобільний ремонтний завод""",5450000.0,285000.0,5735000.0
2012,"Державне підприємство ""126 Харківський автомобільний ремонтний завод""",3950000.0,685000.0,4635000.0
2012,"Державне підприємство ""171 Чернігівський ремонтний завод""",665000.0,47500.0,712500.0
2012,"Державне підприємство ""2 ремонтний завод засобів зв'язку""",1150000.0,62500.0,1212500.0
2012,"Державне підприємство ""732 Вінницький ремонтний завод""",1050000.0,0.0,1050000.0
2012,"Державне підприємство ""Виробниче об'єднання ""Карпати""",31500000.0,2050000.0,33550000.0
2012,"Державне підприємство ""Вінницький авіаційний завод"" - ""ВІАЗ""",2750000.0,155000.0,2905000.0
2012,"Державне підприємство ""Державне Київське конструкторське бюро ""Луч""",52500000.0,1950000.0,54450000.0
2012,"Державне підприємство ""Дослідно-конструкторське бюро авіації загального призначення""",0.0,0.0,0.0
2012,"Державне підприємство ""Житомирський ремонтно- механічний завод""",16500000.0,42500.0,16542500.0
2012,"Державне підприємство ""Жулянський машинобудівний завод ""Візар""",32500000.0,1450000.0,33950000.0
2012,"Державне підприємство ""Завод імені В.О. Малишева"" ",145000000.0,0.0,145000000.0
2012,"Державне підприємство ""Закарпатське вертолітне виробниче об'єднання""",1150000.0,82500.0,1232500.0
2012,"Державне підприємство ""Київський державний завод ""Буревісник""",8850000.0,17500000.0,26350000.0
2012,"Державне підприємство ""Київський науково-дослідний інститут гідроприладів""",3850000.0,2250000.0,6100000.0
2012,"Державне підприємство ""Конструкторське бюро ""Артилерійське озброєння""",8650000.0,1750000.0,10400000.0
2012,"Державне підприємство ""Конструкторсько-технологічне бюро ""Судокомпозит""",2250000.0,815000.0,3065000.0
2012,"Державне підприємство ""Красилівський агрегатний завод""",16500000.0,885000.0,17385000.0
2012,"Державне підприємство ""Кіровоградський ремонтний завод""",1950000.0,1450000.0,3400000.0
2012,"Державне підприємство ""Луганський авіаційний ремонтний завод""",27500000.0,1150000.0,28650000.0
2012,"Державне підприємство ""Луганський патрон""",2550000.0,215000.0,2765000.0
2012,"Державне підприємство ""Львівський бронетанковий ремонтний завод""",42500000.0,2550000.0,45050000.0
2012,"Державне підприємство ""Машинобудівна фірма ""Артем""",24500000.0,6150000.0,30650000.0
2012,"Державне підприємство ""Миколаївський авіаремонтний завод ""НАРП""",20500000.0,1950000.0,22450000.0
2012,"Державне підприємство ""Науково-виробничий комплекс газотурбобудування ""Зоря"" - ""Машпроект""",605000000.0,32500000.0,637500000.0
2012,"Державне підприємство ""Науково-дослідний інститут ""Квант""",20500000.0,1050000.0,21550000.0
2012,"Державне підприємство ""Науково-дослідний інститут ""Шторм""",3250000.0,0.0,3250000.0
2012,"Державне підприємство ""Науково-дослідний інститут аеропружних систем""",6250000.0,7250000.0,13500000.0
2012,"Державне підприємство ""Науково-дослідний інститут комплексної автоматизації""",12500000.0,395000.0,12895000.0
2012,"Державне підприємство ""Науково-технічний комплекс ""Завод точної механіки""",6350000.0,845000.0,7195000.0
2012,"Державне підприємство ""Новатор""",61500000.0,3850000.0,65350000.0
2012,"Державне підприємство ""Ніжинський ремонтний завод інженерного озброєння""",2250000.0,485000.0,2735000.0
2012,"Державне підприємство ""Оризон-Навігація""",13500000.0,805000.0,14305000.0
2012,"Державне підприємство ""Рівненський автомобільний ремонтний завод""",2850000.0,1550000.0,4400000.0
2012,"Державне підприємство ""Склопластик""",2850000.0,155000.0,3005000.0
2012,"Державне підприємство ""Спеціалізована зовнішньоторговельна фірма ""Прогрес""",2250000.0,0.0,2250000.0
2012,"Державне підприємство ""Суднобудівний завод ім. 61 комунара""",33500000.0,15500000.0,49000000.0
2012,"Державне підприємство ""Український науково-дослідний конструкторсько-технологічний інститут еластомерних матеріалів і виробів""",2850000.0,105000.0,2955000.0
2012,"Державне підприємство ""Укроборонсервіс""",70500000.0,2550000.0,73050000.0
2012,"Державне підприємство ""Харківське агрегатне конструкторське бюро""",24500000.0,965000.0,25465000.0
2012,"Державне підприємство ""Харківський бронетанковий ремонтний завод""",2650000.0,115000.0,2765000.0
2012,"Державне підприємство ""Харківський завод транспортного устаткування""",2950000.0,225000.0,3175000.0
2012,"Державне підприємство ""Харківський машинобудівний завод ""ФЕД""",125000000.0,6350000.0,131350000.0
2012,"Державне підприємство ""Харківський приладобудівний завод ім. Т.Г. Шевченка""",16500000.0,24500000.0,41000000.0
2012,"Державне підприємство ""Херсонський завод суднового обладнання та суднової арматури""",1850000.0,105000.0,1955000.0
2012,"Державне підприємство ""Хімічний завод ""Південний""",1050000.0,0.0,1050000.0
2012,"Державне підприємство ""Центральне конструкторське бюро ""Чорноморець""",2750000.0,165000.0,2915000.0
2012,"Державне підприємство ""Чугуївський авіаційний ремонтний завод""",5150000.0,815000.0,5965000.0
2012,"Державне підприємство ""Шепетівський ремонтний завод""",14500000.0,835000.0,15335000.0
2012,Державне підприємство - Львівський науково-дослідний радіотехнічний інститут,6250000.0,13500000.0,19750000.0
2012,"Державне підприємство Завод ""Генератор""",10500000.0,9050000.0,19550000.0
2012,Державне підприємство Макіївський державний проектний інститут,3950000.0,915000.0,4865000.0
2012,"Державне підприємство Міністерства оборони України ""45 експериментальний механічний завод""",7450000.0,525000.0,7975000.0
2012,"Державне підприємство Міністерства оборони України ""63 котельно-зварювальний завод""",1950000.0,1250000.0,3200000.0
2012,"Державне підприємство Міністерства оборони України ""Євпаторійський авіаційний ремонтний завод""",4650000.0,585000.0,5235000.0
2012,"Державне підприємство Міністерства оборони України ""Запорізький державний авіаційний ремонтний завод ""МіГремонт""",34500000.0,1750000.0,36250000.0
2012,"Державне підприємство Міністерства оборони України ""Конотопський авіаремонтний завод ""Авіакон""",34500000.0,1650000.0,36150000.0
2012,"Державне підприємство Міністерства оборони України ""Луцький ремонтний завод ""Мотор""",43500000.0,1850000.0,45350000.0
2012,"Державне підприємство Міністерства оборони України ""Львівський державний авіаційно-ремонтний завод""",41500000.0,2550000.0,44050000.0
2012,"Державне підприємство Міністерства оборони України ""Львівський радіоремонтний завод""",7850000.0,385000.0,8235000.0
2012,"Державне підприємство Міністерства оборони України ""Одеське авіаційно-ремонтне підприємство ""Одесавіаремсервіс""",35500000.0,2250000.0,37750000.0
2012,"Державне підприємство Міністерства оборони України ""Севастопольське авіаційне підприємство""",20500000.0,2150000.0,22650000.0
2012,"Державне підприємство Міністерства оборони України ""Українська авіаційна транспортна компанія""",2950000.0,0.0,2950000.0
2012,"Державне підприємство Міністерства оборони України ""Укроборонлізинг""",405000.0,22500.0,427500.0
2012,Державне підприємство Міністерства оборони України “Харківський механічний завод”,2650000.0,1450000.0,4100000.0
2012,"Державне підприємство Науково-виробничий комплекс ""Прогрес""",19500000.0,885000.0,20385000.0
2012,"Державне підприємство Науково-виробничий комплекс ""Фотоприлад""",24500000.0,1750000.0,26250000.0
2012,"Державне підприємство Науково-дослідний центр ""Вертоліт""",975000.0,595000.0,1570000.0
2012,"Державне підприємство Науково-дослідний інститут радіолокаційних систем ""Квант-Радіолокація""",8750000.0,5000.0,8755000.0
2012,"Державне підприємство Центральне конструкторське бюро ""Ізумруд""",345000.0,0.0,345000.0
2012,Державне підприємство “Антонов”,805000000.0,37500000.0,842500000.0
2012,Державне підприємство “Завод 410 ЦА”,71500000.0,4350000.0,75850000.0
2012,Державне підприємство “Спеціалізована зовнішньоторговельна фірма “Укроборонекспорт”,0.0,0.0,0.0
2012,Державний науково-дослідний інститут хімічних продуктів,12500000.0,3050000.0,15550000.0
2012,Донецький казенний завод хімічних виробів,39500000.0,1850000.0,41350000.0
2012,"Запорізьке державне підприємство ""Радіоприлад""",15500000.0,15500000.0,31000000.0
2012,"Казенне підприємство ""Дослідно-проектний центр кораблебудування""",16500000.0,505000.0,17005000.0
2012,"Казенне підприємство ""Зміївський ремонтний енергомеханічний завод""",2250000.0,1050000.0,3300000.0
2012,"Казенне підприємство ""Науково-виробничий комплекс ""Іскра""",88500000.0,10500000.0,99000000.0
2012,"Казенне підприємство ""Радіовимірювач""",8350000.0,555000.0,8905000.0
2012,"Казенне підприємство ""Спеціальне конструкторське бюро ""Молнія""",2050000.0,1950000.0,4000000.0
2012,"Казенне підприємство ""Харківське конструкторське бюро з двигунобудування""",7850000.0,1650000.0,9500000.0
2012,"Казенне підприємство ""Харківське конструкторське бюро з машинобудування імені О.О. Морозова""",48500000.0,1650000.0,50150000.0
2012,"Казенне підприємство ""Шосткинський казенний завод ""Імпульс""",70500000.0,3450000.0,73950000.0
2012,"Казенне підприємство Костянтинівське казенне науково-виробниче підприємство ""Кварсит""",22500000.0,785000.0,23285000.0
2012,"Казенне підприємство Науково-технічний комплекс ""Імпульс""",1750000.0,5000.0,1755000.0
2012,"Казенне підприємство Шосткинський казенний завод ""Зірка""",19500000.0,18500000.0,38000000.0
2012,"Рубіжнянський казенний хімічний завод ""Зоря""",6050000.0,245000.0,6295000.0
2012,"Тернопільське державне науково-технічне підприємство ""Промінь""",2850000.0,115000.0,2965000.0
2012,Феодосійський казенний оптичний завод,3850000.0,1650000.0,5500000.0
2012,Харківське державне авіаційне орденів Жовтневої революції та Трудового Червоного прапору виробниче підприємство,125000000.0,0.0,125000000.0
2012,"Херсонський державний завод ""Палада""",16500000.0,1850000.0,18350000.0
2012,Хімічне казенне об'єднання імені Г.І. Петровського,34500000.0,1450000.0,35950000.0
2012,"Центральне казенне конструкторське бюро ""Протон""",3850000.0,335000.0,4185000.0
2013,"""Львівський державний завод ""ЛОРТА""",44500000.0,1450000.0,45950000.0
2013,Ізюмський казенний приладобудівний завод,21500000.0,1250000.0,22750000.0
2013,"Державна госпрозрахункова зовнішньоторговельна та інвестиційна фірма ""Укрінмаш""  ",26500000.0,67500.0,26567500.0
2013,"Державна компанія з експорту та імпорту продукції і послуг військового та спеціального призначення ""Укрспецекспорт""",96500000.0,3150000.0,99650000.0
2013,Державне Південне виробничо-технічне підприємство,3150000.0,275000.0,3425000.0
2013,"Державне виробничо-технічне підприємство ""Граніт""",2550000.0,87500.0,2637500.0
2013,"Державне госпрозрахункове зовнішньоторговельне підприємство ""Спецтехноекспорт""   ",21500000.0,0.0,21500000.0
2013,"Державне зовнішньоторговельне та інвестиційне підприємство ""Промоборонекспорт""",2250000.0,5000.0,2255000.0
2013,"Державне науково-дослідне підприємство ""Конекс""",835000.0,62500.0,897500.0
2013,"Державне підприємство ""110 Харківський автомобільний ремонтний завод""",5750000.0,225000.0,5975000.0
2013,"Державне підприємство ""126 Харківський автомобільний ремонтний завод""",3050000.0,865000.0,3915000.0
2013,"Державне підприємство ""171 Чернігівський ремонтний завод""",735000.0,125000.0,860000.0
2013,"Державне підприємство ""2 ремонтний завод засобів зв'язку""",895000.0,545000.0,1440000.0
2013,"Державне підприємство ""Виробниче об'єднання ""Карпати""",36500000.0,1650000.0,38150000.0
2013,"Державне підприємство ""Вінницький авіаційний завод"" - ""ВІАЗ""",745000.0,17500.0,762500.0
2013,"Державне підприємство ""Державне Київське конструкторське бюро ""Луч""",53500000.0,3050000.0,56550000.0
2013,"Державне підприємство ""Дослідно-конструкторське бюро авіації загального призначення""",0.0,0.0,0.0
2013,"Державне підприємство ""Житомирський ремонтно- механічний завод""",15500000.0,605000.0,16105000.0
2013,"Державне підприємство ""Жулянський машинобудівний завод ""Візар""",34500000.0,4350000.0,38850000.0
2013,"Державне підприємство ""Завод імені В.О. Малишева"" ",125000000.0,16500000.0,141500000.0
2013,"Державне підприємство ""Закарпатське вертолітне виробниче об'єднання""",1150000.0,385000.0,1535000.0
2013,"Державне підприємство ""Запорізьке машинобудівне конструкторське бюро ""Прогрес"" імені академіка О.Г. Івченка",175000000.0,1250000.0,176250000.0
2013,"Державне підприємство ""Київський автомобільний ремонтний завод""",795000.0,0.0,795000.0
2013,"Державне підприємство ""Київський державний завод ""Буревісник""",7250000.0,21500000.0,28750000.0
2013,"Державне підприємство ""Київський науково-дослідний інститут гідроприладів""",4450000.0,2750000.0,7200000.0
2013,"Державне підприємство ""Київський ремонтно- механічний завод""",51500000.0,2250000.0,53750000.0
2013,"Державне підприємство ""Конструкторське бюро ""Артилерійське озброєння""",9450000.0,1150000.0,10600000.0
2013,"Державне підприємство ""Конструкторсько-технологічне бюро ""Судокомпозит""",1350000.0,345000.0,1695000.0
2013,"Державне підприємство ""Красилівський агрегатний завод""",19500000.0,1150000.0,20650000.0
2013,"Державне підприємство ""Кіровоградський ремонтний завод""",1450000.0,1150000.0,2600000.0
2013,"Державне підприємство ""Луганський авіаційний ремонтний завод""",31500000.0,1850000.0,33350000.0
2013,"Державне підприємство ""Луганський патрон""",2450000.0,165000.0,2615000.0
2013,"Державне підприємство ""Львівський бронетанковий ремонтний завод""",30500000.0,1650000.0,32150000.0
2013,"Державне підприємство ""Машинобудівна фірма ""Артем""",25500000.0,1450000.0,26950000.0
2013,"Державне підприємство ""Миколаївський авіаремонтний завод ""НАРП""",24500000.0,1350000.0,25850000.0
2013,"Державне підприємство ""Науково-виробничий комплекс газотурбобудування ""Зоря"" - ""Машпроект""",645000000.0,15500000.0,660500000.0
2013,"Державне підприємство ""Науково-дослідний інститут ""Квант""",26500000.0,2850000.0,29350000.0
2013,"Державне підприємство ""Науково-дослідний інститут ""Шторм""",5050000.0,0.0,5050000.0
2013,"Державне підприємство ""Науково-дослідний інститут аеропружних систем""",15500000.0,16500000.0,32000000.0
2013,"Державне підприємство ""Науково-дослідний інститут комплексної автоматизації""",13500000.0,1550000.0,15050000.0
2013,"Державне підприємство ""Науково-технічний комплекс ""Завод точної механіки""",6950000.0,1550000.0,8500000.0
2013,"Державне підприємство ""Новатор""",66500000.0,5050000.0,71550000.0
2013,"Державне підприємство ""Ніжинський ремонтний завод інженерного озброєння""",1850000.0,1150000.0,3000000.0
2013,"Державне підприємство ""Оризон-Навігація""",15500000.0,875000.0,16375000.0
2013,"Державне підприємство ""Рівненський автомобільний ремонтний завод""",2650000.0,2150000.0,4800000.0
2013,"Державне підприємство ""Склопластик""",2250000.0,935000.0,3185000.0
2013,"Державне підприємство ""Спеціалізована зовнішньоторговельна фірма ""Прогрес""",2250000.0,0.0,2250000.0
2013,"Державне підприємство ""Суднобудівний завод ім. 61 комунара""",27500000.0,17500000.0,45000000.0
2013,"Державне підприємство ""Український науково-дослідний конструкторсько-технологічний інститут еластомерних матеріалів і виробів""",2750000.0,82500.0,2832500.0
2013,"Державне підприємство ""Укроборонсервіс""",93500000.0,855000.0,94355000.0
2013,"Державне підприємство ""Феодосійський судномеханічний завод"" Міністерства оборони України",1450000.0,355000.0,1805000.0
2013,"Державне підприємство ""Харківське агрегатне конструкторське бюро""",29500000.0,1150000.0,30650000.0
2013,"Державне підприємство ""Харківський бронетанковий ремонтний завод""",3250000.0,72500.0,3322500.0
2013,"Державне підприємство ""Харківський завод транспортного устаткування""",3150000.0,185000.0,3335000.0
2013,"Державне підприємство ""Харківський машинобудівний завод ""ФЕД""",125000000.0,6950000.0,131950000.0
2013,"Державне підприємство ""Харківський приладобудівний завод ім. Т.Г. Шевченка""",11500000.0,21500000.0,33000000.0
2013,"Державне підприємство ""Херсонський завод суднового обладнання та суднової арматури""",1450000.0,335000.0,1785000.0
2013,"Державне підприємство ""Центральне конструкторське бюро ""Чорноморець""",1750000.0,105000.0,1855000.0
2013,"Державне підприємство ""Чугуївський авіаційний ремонтний завод""",3950000.0,355000.0,4305000.0
2013,"Державне підприємство ""Шепетівський ремонтний завод""",11500000.0,535000.0,12035000.0
2013,Державне підприємство - Львівський науково-дослідний радіотехнічний інститут,1650000.0,13500000.0,15150000.0
2013,"Державне підприємство Виробниче об'єднання ""Луганський верстатобудівний завод""",345000.0,375000.0,720000.0
2013,"Державне підприємство Завод ""Генератор""",13500000.0,7350000.0,20850000.0
2013,Державне підприємство Макіївський державний проектний інститут,3250000.0,1950000.0,5200000.0
2013,"Державне підприємство Міністерства оборони України ""45 експериментальний механічний завод""",8550000.0,355000.0,8905000.0
2013,"Державне підприємство Міністерства оборони України ""63 котельно-зварювальний завод""",2450000.0,1650000.0,4100000.0
2013,"Державне підприємство Міністерства оборони України ""Євпаторійський авіаційний ремонтний завод""",3550000.0,215000.0,3765000.0
2013,"Державне підприємство Міністерства оборони України ""Запорізький автомобільний ремонтний завод"" (Військова частина А 0652)",0.0,22500.0,22500.0
