year,name,wear,tear,total
2010,"Запорізьке державне підприємство ""Радіоприлад""",49500000.0,80500000.0,135000000.0
2010,"Казенне підприємство ""Дослідно-проектний центр кораблебудування""",7350000.0,6250000.0,13500000.0
2010,"Казенне підприємство ""Житомирський ремонтний завод радіотехнічного обладнання ""Промінь""",4150000.0,5150000.0,9350000.0
2010,"Казенне підприємство ""Зміївський ремонтний енергомеханічний завод""",3750000.0,9450000.0,13500000.0
2010,"Казенне підприємство ""Науково-виробничий комплекс ""Іскра""",49500000.0,125000000.0,175000000.0
2010,"Казенне підприємство ""Радіовимірювач""",19500000.0,61500000.0,81500000.0
2010,"Казенне підприємство ""Спеціальне конструкторське бюро ""Молнія""",1550000.0,2650000.0,4150000.0
2010,"Казенне підприємство ""Харківське конструкторське бюро з двигунобудування""",4650000.0,24500000.0,29500000.0
2010,"Казенне підприємство ""Харківське конструкторське бюро з машинобудування імені О.О. Морозова""",10500000.0,24500000.0,34500000.0
2010,"Казенне підприємство ""Шосткинський казенний завод ""Імпульс""",34500000.0,125000000.0,155000000.0
2010,"Казенне підприємство Костянтинівське казенне науково-виробниче підприємство ""Кварсит""",5150000.0,28500000.0,33500000.0
2010,"Казенне підприємство Науково-технічний комплекс ""Імпульс""",3450000.0,6650000.0,10500000.0
2010,"Казенне підприємство Шосткинський казенний завод ""Зірка""",48500000.0,155000000.0,205000000.0
2010,"Рубіжнянський казенний хімічний завод ""Зоря""",21500000.0,21500000.0,43500000.0
2010,"Тернопільське державне науково-технічне підприємство ""Промінь""",18500000.0,23500000.0,41500000.0
2010,Феодосійський казенний оптичний завод,7050000.0,18500000.0,25500000.0
2010,"Херсонський державний завод ""Палада""",20500000.0,43500000.0,63500000.0
2010,Хімічне казенне об'єднання імені Г.І. Петровського,45500000.0,85500000.0,135000000.0
2010,"Центральне казенне конструкторське бюро ""Протон""",5450000.0,11500000.0,16500000.0
2011,"""Львівський державний завод ""ЛОРТА""",31500000.0,105000000.0,135000000.0
2011,Ізюмський казенний приладобудівний завод,35500000.0,75500000.0,115000000.0
2011,"Державна госпрозрахункова зовнішньоторговельна та інвестиційна фірма ""Укрінмаш""  ",2850000.0,8350000.0,11500000.0
2011,"Державна компанія з експорту та імпорту продукції і послуг військового та спеціального призначення ""Укрспецекспорт""",50500000.0,77500000.0,125000000.0
2011,Державне Південне виробничо-технічне підприємство,1350000.0,2550000.0,3950000.0
2011,"Державне виробничо-технічне підприємство ""Граніт""",2250000.0,4250000.0,6450000.0
2011,"Державне виробничо-технічне підприємство ""Південавіапромналадка""",0.0,22500.0,22500.0
2011,"Державне госпрозрахункове зовнішньоторговельне підприємство ""Спецтехноекспорт""   ",4250000.0,6650000.0,10500000.0
2011,"Державне зовнішньоторговельне та інвестиційне підприємство ""Промоборонекспорт""",825000.0,1250000.0,2050000.0
2011,"Державне науково-дослідне підприємство ""Конекс""",735000.0,905000.0,1650000.0
2011,"Державне підприємство ""110 Харківський автомобільний ремонтний завод""",7250000.0,10500000.0,17500000.0
2011,"Державне підприємство ""126 Харківський автомобільний ремонтний завод""",4150000.0,15500000.0,19500000.0
2011,"Державне підприємство ""171 Чернігівський ремонтний завод""",1150000.0,4550000.0,5750000.0
2011,"Державне підприємство ""2 ремонтний завод засобів зв'язку""",1150000.0,3650000.0,4750000.0
2011,"Державне підприємство ""732 Вінницький ремонтний завод""",6250000.0,7850000.0,14500000.0
2011,"Державне підприємство ""Виробниче об'єднання ""Карпати""",20500000.0,31500000.0,52500000.0
2011,"Державне підприємство ""Вінницький авіаційний завод"" - ""ВІАЗ""",7650000.0,10500000.0,17500000.0
2011,"Державне підприємство ""Державне Київське конструкторське бюро ""Луч""",9150000.0,12500000.0,22500000.0
2011,"Державне підприємство ""Дослідно-конструкторське бюро ""Промінь""",325000.0,545000.0,875000.0
2011,"Державне підприємство ""Дослідно-конструкторське бюро авіації загального призначення""",37500.0,1050000.0,1150000.0
2011,"Державне підприємство ""Житомирський ремонтно- механічний завод""",12500000.0,30500000.0,43500000.0
2011,"Державне підприємство ""Жулянський машинобудівний завод ""Візар""",31500000.0,73500000.0,105000000.0
2011,"Державне підприємство ""Закарпатське вертолітне виробниче об'єднання""",22500000.0,4850000.0,27500000.0
2011,"Державне підприємство ""Зовнішньоторговельна фірма ""ТАСКО-експорт""",425000.0,815000.0,1250000.0
2011,"Державне підприємство ""Київський державний завод ""Буревісник""",46500000.0,69500000.0,115000000.0
2011,"Державне підприємство ""Київський науково-дослідний інститут гідроприладів""",1950000.0,9550000.0,11500000.0
2011,"Державне підприємство ""Конструкторське бюро ""Артилерійське озброєння""",6250000.0,11500000.0,18500000.0
2011,"Державне підприємство ""Конструкторське бюро радіозв'язку""",2250000.0,6950000.0,9250000.0
2011,"Державне підприємство ""Конструкторсько-технологічне бюро ""Судокомпозит""",1150000.0,2850000.0,3950000.0
2011,"Державне підприємство ""Красилівський агрегатний завод""",20500000.0,36500000.0,57500000.0
2011,"Державне підприємство ""Кіровоградський ремонтний завод""",8750000.0,34500000.0,43500000.0
2011,"Державне підприємство ""Луганський авіаційний ремонтний завод""",17500000.0,37500000.0,54500000.0
2011,"Державне підприємство ""Луганський патрон""",11500000.0,12500000.0,24500000.0
2011,"Державне підприємство ""Львівський бронетанковий ремонтний завод""",36500000.0,74500000.0,115000000.0
2011,"Державне підприємство ""Машинобудівна фірма ""Артем""",13500000.0,20500000.0,33500000.0
2011,"Державне підприємство ""Миколаївський авіаремонтний завод ""НАРП""",20500000.0,62500000.0,82500000.0
2011,"Державне підприємство ""Науково-виробничий комплекс газотурбобудування ""Зоря"" - ""Машпроект""",445000000.0,575000000.0,1050000000.0
2011,"Державне підприємство ""Науково-дослідний інститут ""Квант""",67500000.0,135000000.0,205000000.0
2011,"Державне підприємство ""Науково-дослідний інститут ""Шторм""",5350000.0,4450000.0,9750000.0
2011,"Державне підприємство ""Науково-дослідний інститут аеропружних систем""",11500000.0,21500000.0,32500000.0
2011,"Державне підприємство ""Науково-дослідний інститут комплексної автоматизації""",12500000.0,19500000.0,31500000.0
2011,"Державне підприємство ""Науково-технічний комплекс ""Завод точної механіки""",3650000.0,10500000.0,13500000.0
2011,"Державне підприємство ""Новатор""",52500000.0,105000000.0,155000000.0
2011,"Державне підприємство ""Ніжинський ремонтний завод інженерного озброєння""",7050000.0,8150000.0,15500000.0
2011,"Державне підприємство ""Оризон-Навігація""",3250000.0,10500000.0,14500000.0
2011,"Державне підприємство ""Рівненський автомобільний ремонтний завод""",2950000.0,10500000.0,13500000.0
2011,"Державне підприємство ""Склопластик""",2250000.0,3950000.0,6150000.0
2011,"Державне підприємство ""Спеціалізована зовнішньоторговельна фірма ""Прогрес""",135000.0,3950000.0,4050000.0
2011,"Державне підприємство ""Суднобудівний завод ім. 61 комунара""",72500000.0,165000000.0,245000000.0
2011,"Державне підприємство ""Український державний науково-дослідний інститут конструкційних матеріалів ""Прометей""",2050000.0,12500.0,2150000.0
2011,"Державне підприємство ""Український науково-дослідний конструкторсько-технологічний інститут еластомерних матеріалів і виробів""",6250000.0,12500000.0,18500000.0
2011,"Державне підприємство ""Укроборонсервіс""",105000000.0,105000000.0,205000000.0
2011,"Державне підприємство ""Харківське агрегатне конструкторське бюро""",6750000.0,7150000.0,13500000.0
2011,"Державне підприємство ""Харківський бронетанковий ремонтний завод""",20500000.0,31500000.0,52500000.0
2011,"Державне підприємство ""Харківський завод транспортного устаткування""",4550000.0,17500000.0,21500000.0
2011,"Державне підприємство ""Харківський машинобудівний завод ""ФЕД""",47500000.0,115000000.0,155000000.0
2011,"Державне підприємство ""Харківський приладобудівний завод ім. Т.Г. Шевченка""",98500000.0,135000000.0,235000000.0
2011,"Державне підприємство ""Херсонський завод суднового обладнання та суднової арматури""",2450000.0,13500000.0,15500000.0
2011,"Державне підприємство ""Хімічний завод ""Південний""",56500000.0,68500000.0,125000000.0
2011,"Державне підприємство ""Центральне конструкторське бюро ""Чорноморець""",525000.0,1350000.0,1950000.0
2011,"Державне підприємство ""Центральний науково-дослідний інститут навігації і управління""",3650000.0,14500000.0,18500000.0
2011,"Державне підприємство ""Чугуївський авіаційний ремонтний завод""",8350000.0,29500000.0,37500000.0
2011,"Державне підприємство ""Шепетівський ремонтний завод""",22500000.0,12500000.0,34500000.0
2011,Державне підприємство - Львівський науково-дослідний радіотехнічний інститут,14500000.0,28500000.0,43500000.0
2011,"Державне підприємство Виробниче об'єднання ""Луганський верстатобудівний завод""",6750000.0,23500000.0,30500000.0
2011,"Державне підприємство Завод ""Генератор""",27500000.0,91500000.0,115000000.0
2011,Державне підприємство Макіївський державний проектний інститут,3650000.0,4650000.0,8350000.0
2011,"Державне підприємство Міністерства оборони України ""45 експериментальний механічний завод""",16500000.0,23500000.0,39500000.0
2011,"Державне підприємство Міністерства оборони України ""63 котельно-зварювальний завод""",9500000.0,12500000.0,22500000.0
2011,"Державне підприємство Міністерства оборони України ""Євпаторійський авіаційний ремонтний завод""",4550000.0,22500000.0,27500000.0
2011,"Державне підприємство Міністерства оборони України ""Запорізький автомобільний ремонтний завод"" (Військова частина А 0652)",1350000.0,3750000.0,5050000.0
2011,"Державне підприємство Міністерства оборони України ""Запорізький державний авіаційний ремонтний завод ""МіГремонт""",11500000.0,34500000.0,46500000.0
2011,"Державне підприємство Міністерства оборони України ""Конотопський авіаремонтний завод ""Авіакон""",58500000.0,61500000.0,125000000.0
2011,"Державне підприємство Міністерства оборони України ""Луцький ремонтний завод ""Мотор""",58500000.0,105000000.0,165000000.0
2011,"Державне підприємство Міністерства оборони України ""Львівський державний авіаційно-ремонтний завод""",22500000.0,43500000.0,66500000.0
2011,"Державне підприємство Міністерства оборони України ""Львівський радіоремонтний завод""",1850000.0,5550000.0,7450000.0
2011,"Державне підприємство Міністерства оборони України ""Науково-дослідний інститут радіоелектронної техніки""",245000.0,27500.0,275000.0
2011,"Державне підприємство Міністерства оборони України ""Одеське авіаційно-ремонтне підприємство ""Одесавіаремсервіс""",27500000.0,40500000.0,67500000.0
2011,"Державне підприємство Міністерства оборони України ""Севастопольське авіаційне підприємство""",6250000.0,23500000.0,29500000.0
2011,"Державне підприємство Міністерства оборони України ""Укроборонлізинг""",14500000.0,8650000.0,23500000.0
2011,Державне підприємство Міністерства оборони України “Харківський механічний завод”,8950000.0,11500000.0,19500000.0
2011,"Державне підприємство Науково-виробничий комплекс ""Прогрес""",39500000.0,91500000.0,135000000.0
2011,"Державне підприємство Науково-виробничий комплекс ""Фотоприлад""",27500000.0,66500000.0,94500000.0
2011,"Державне підприємство Науково-дослідний центр ""Вертоліт""",3350000.0,9500000.0,13500000.0
2011,"Державне підприємство Науково-дослідний інститут ""Буран""",155000.0,425000.0,575000.0
2011,"Державне підприємство Науково-дослідний інститут радіолокаційних систем ""Квант-Радіолокація""",405000.0,2550000.0,2950000.0
2011,Державне підприємство Український радіотехнічний інститут,345000.0,1450000.0,1850000.0
2011,"Державне підприємство Центральне конструкторське бюро ""Ізумруд""",3150000.0,2850000.0,6050000.0
2011,Державне підприємство “Антонов”,1550000000.0,2450000000.0,4050000000.0
2011,Державне підприємство “Завод 410 ЦА”,41500000.0,40500000.0,82500000.0
2011,Державне підприємство “Спеціалізована зовнішньоторговельна фірма “Укроборонекспорт”,52500.0,95000.0,145000.0
2011,Державний науково-дослідний інститут хімічних продуктів,5550000.0,11500000.0,16500000.0
2011,Донецький казенний завод хімічних виробів,60500000.0,125000000.0,185000000.0
2011,"Запорізьке державне підприємство ""Радіоприлад""",49500000.0,78500000.0,125000000.0
2011,"Казенне підприємство ""Дослідно-проектний центр кораблебудування""",10500000.0,8350000.0,18500000.0
2011,"Казенне підприємство ""Житомирський ремонтний завод радіотехнічного обладнання ""Промінь""",4050000.0,5350000.0,9450000.0
2011,"Казенне підприємство ""Зміївський ремонтний енергомеханічний завод""",3550000.0,9550000.0,13500000.0
2011,"Казенне підприємство ""Науково-виробничий комплекс ""Іскра""",49500000.0,135000000.0,185000000.0
2011,"Казенне підприємство ""Радіовимірювач""",19500000.0,61500000.0,80500000.0
2011,"Казенне підприємство ""Спеціальне конструкторське бюро ""Молнія""",1150000.0,3050000.0,4150000.0
2011,"Казенне підприємство ""Харківське конструкторське бюро з двигунобудування""",3950000.0,25500000.0,29500000.0
2011,"Казенне підприємство ""Харківське конструкторське бюро з машинобудування імені О.О. Морозова""",9500000.0,25500000.0,35500000.0
2011,"Казенне підприємство ""Шосткинський казенний завод ""Імпульс""",46500000.0,125000000.0,175000000.0
2011,"Казенне підприємство Костянтинівське казенне науково-виробниче підприємство ""Кварсит""",5050000.0,27500000.0,32500000.0
2011,"Казенне підприємство Науково-технічний комплекс ""Імпульс""",4050000.0,7050000.0,11500000.0
2011,"Казенне підприємство Шосткинський казенний завод ""Зірка""",43500000.0,165000000.0,205000000.0
2011,"Рубіжнянський казенний хімічний завод ""Зоря""",21500000.0,22500000.0,43500000.0
2011,"Тернопільське державне науково-технічне підприємство ""Промінь""",17500000.0,23500000.0,41500000.0
2011,Феодосійський казенний оптичний завод,7050000.0,20500000.0,27500000.0
2011,"Херсонський державний завод ""Палада""",17500000.0,47500000.0,64500000.0
2011,Хімічне казенне об'єднання імені Г.І. Петровського,40500000.0,81500000.0,125000000.0
2011,"Центральне казенне конструкторське бюро ""Протон""",5050000.0,11500000.0,16500000.0
2012,"""Львівський державний завод ""ЛОРТА""",31500000.0,105000000.0,145000000.0
2012,Ізюмський казенний приладобудівний завод,25500000.0,69500000.0,94500000.0
2012,"Державна госпрозрахункова зовнішньоторговельна та інвестиційна фірма ""Укрінмаш""  ",1150000.0,9150000.0,10500000.0
2012,"Державна компанія з експорту та імпорту продукції і послуг військового та спеціального призначення ""Укрспецекспорт""",50500000.0,81500000.0,135000000.0
2012,Державне Південне виробничо-технічне підприємство,1450000.0,2750000.0,4150000.0
2012,"Державне виробничо-технічне підприємство ""Граніт""",4750000.0,4450000.0,9150000.0
2012,"Державне госпрозрахункове зовнішньоторговельне підприємство ""Спецтехноекспорт""   ",6950000.0,6650000.0,13500000.0
2012,"Державне зовнішньоторговельне та інвестиційне підприємство ""Промоборонекспорт""",715000.0,1350000.0,2050000.0
2012,"Державне науково-дослідне підприємство ""Конекс""",735000.0,925000.0,1650000.0
2012,"Державне підприємство ""110 Харківський автомобільний ремонтний завод""",40500000.0,64500000.0,105000000.0
2012,"Державне підприємство ""126 Харківський автомобільний ремонтний завод""",3750000.0,15500000.0,19500000.0
2012,"Державне підприємство ""171 Чернігівський ремонтний завод""",875000.0,3950000.0,4850000.0
2012,"Державне підприємство ""2 ремонтний завод засобів зв'язку""",1050000.0,3650000.0,4750000.0
2012,"Державне підприємство ""Виробниче об'єднання ""Карпати""",21500000.0,34500000.0,56500000.0
2012,"Державне підприємство ""Вінницький авіаційний завод"" - ""ВІАЗ""",5150000.0,7550000.0,12500000.0
2012,"Державне підприємство ""Державне Київське конструкторське бюро ""Луч""",10500000.0,14500000.0,24500000.0
2012,"Державне підприємство ""Дослідно-конструкторське бюро авіації загального призначення""",32500.0,1050000.0,1150000.0
2012,"Державне підприємство ""Житомирський ремонтно- механічний завод""",17500000.0,56500000.0,74500000.0
2012,"Державне підприємство ""Жулянський машинобудівний завод ""Візар""",30500000.0,73500000.0,105000000.0
2012,"Державне підприємство ""Закарпатське вертолітне виробниче об'єднання""",20500000.0,4250000.0,24500000.0
2012,"Державне підприємство ""Київський державний завод ""Буревісник""",47500000.0,70500000.0,115000000.0
2012,"Державне підприємство ""Київський науково-дослідний інститут гідроприладів""",1850000.0,9650000.0,11500000.0
2012,"Державне підприємство ""Конструкторське бюро ""Артилерійське озброєння""",5350000.0,12500000.0,18500000.0
2012,"Державне підприємство ""Конструкторсько-технологічне бюро ""Судокомпозит""",1150000.0,2950000.0,4050000.0
2012,"Державне підприємство ""Красилівський агрегатний завод""",19500000.0,38500000.0,57500000.0
2012,"Державне підприємство ""Кіровоградський ремонтний завод""",7050000.0,26500000.0,33500000.0
2012,"Державне підприємство ""Луганський авіаційний ремонтний завод""",19500000.0,40500000.0,59500000.0
2012,"Державне підприємство ""Луганський патрон""",11500000.0,13500000.0,24500000.0
2012,"Державне підприємство ""Львівський бронетанковий ремонтний завод""",40500000.0,76500000.0,115000000.0
2012,"Державне підприємство ""Машинобудівна фірма ""Артем""",14500000.0,21500000.0,36500000.0
2012,"Державне підприємство ""Миколаївський авіаремонтний завод ""НАРП""",17500000.0,60500000.0,77500000.0
2012,"Державне підприємство ""Науково-виробничий комплекс газотурбобудування ""Зоря"" - ""Машпроект""",565000000.0,625000000.0,1150000000.0
2012,"Державне підприємство ""Науково-дослідний інститут ""Квант""",66500000.0,135000000.0,205000000.0
2012,"Державне підприємство ""Науково-дослідний інститут ""Шторм""",5050000.0,4750000.0,9750000.0
2012,"Державне підприємство ""Науково-дослідний інститут аеропружних систем""",10500000.0,22500000.0,32500000.0
2012,"Державне підприємство ""Науково-дослідний інститут комплексної автоматизації""",11500000.0,20500000.0,31500000.0
2012,"Державне підприємство ""Науково-технічний комплекс ""Завод точної механіки""",3950000.0,10500000.0,14500000.0
2012,"Державне підприємство ""Новатор""",53500000.0,115000000.0,165000000.0
2012,"Державне підприємство ""Ніжинський ремонтний завод інженерного озброєння""",6850000.0,8250000.0,15500000.0
2012,"Державне підприємство ""Оризон-Навігація""",3050000.0,11500000.0,14500000.0
2012,"Державне підприємство ""Рівненський автомобільний ремонтний завод""",2650000.0,10500000.0,12500000.0
2012,"Державне підприємство ""Склопластик""",2150000.0,3950000.0,6150000.0
2012,"Державне підприємство ""Спеціалізована зовнішньоторговельна фірма ""Прогрес""",255000.0,3950000.0,4150000.0
2012,"Державне підприємство ""Суднобудівний завод ім. 61 комунара""",69500000.0,165000000.0,235000000.0
2012,"Державне підприємство ""Український науково-дослідний конструкторсько-технологічний інститут еластомерних матеріалів і виробів""",5950000.0,12500000.0,18500000.0
2012,"Державне підприємство ""Укроборонсервіс""",96500000.0,115000000.0,215000000.0
2012,"Державне підприємство ""Харківське агрегатне конструкторське бюро""",11500000.0,7950000.0,19500000.0
2012,"Державне підприємство ""Харківський бронетанковий ремонтний завод""",19500000.0,32500000.0,52500000.0
2012,"Державне підприємство ""Харківський завод транспортного устаткування""",2850000.0,13500000.0,16500000.0
2012,"Державне підприємство ""Харківський машинобудівний завод ""ФЕД""",55500000.0,115000000.0,175000000.0
2012,"Державне підприємство ""Харківський приладобудівний завод ім. Т.Г. Шевченка""",77500000.0,115000000.0,195000000.0
2012,"Державне підприємство ""Херсонський завод суднового обладнання та суднової арматури""",2250000.0,12500000.0,14500000.0
2012,"Державне підприємство ""Центральне конструкторське бюро ""Чорноморець""",445000.0,1350000.0,1850000.0
2012,"Державне підприємство ""Чугуївський авіаційний ремонтний завод""",8150000.0,29500000.0,38500000.0
2012,"Державне підприємство ""Шепетівський ремонтний завод""",21500000.0,13500000.0,35500000.0
2012,Державне підприємство - Львівський науково-дослідний радіотехнічний інститут,13500000.0,28500000.0,42500000.0
2012,"Державне підприємство Завод ""Генератор""",245000000.0,94500000.0,345000000.0
2012,Державне підприємство Макіївський державний проектний інститут,3450000.0,4950000.0,8350000.0
2012,"Державне підприємство Міністерства оборони України ""45 експериментальний механічний завод""",20500000.0,24500000.0,45500000.0
2012,"Державне підприємство Міністерства оборони України ""63 котельно-зварювальний завод""",9150000.0,13500000.0,22500000.0
2012,"Державне підприємство Міністерства оборони України ""Євпаторійський авіаційний ремонтний завод""",4250000.0,22500000.0,27500000.0
2012,"Державне підприємство Міністерства оборони України ""Запорізький державний авіаційний ремонтний завод ""МіГремонт""",11500000.0,36500000.0,48500000.0
2012,"Державне підприємство Міністерства оборони України ""Конотопський авіаремонтний завод ""Авіакон""",55500000.0,69500000.0,125000000.0
2012,"Державне підприємство Міністерства оборони України ""Луцький ремонтний завод ""Мотор""",73500000.0,115000000.0,185000000.0
2012,"Державне підприємство Міністерства оборони України ""Львівський державний авіаційно-ремонтний завод""",25500000.0,45500000.0,70500000.0
2012,"Державне підприємство Міністерства оборони України ""Львівський радіоремонтний завод""",2250000.0,5750000.0,7950000.0
2012,"Державне підприємство Міністерства оборони України ""Одеське авіаційно-ремонтне підприємство ""Одесавіаремсервіс""",25500000.0,45500000.0,70500000.0
2012,"Державне підприємство Міністерства оборони України ""Севастопольське авіаційне підприємство""",7650000.0,24500000.0,32500000.0
2012,"Державне підприємство Міністерства оборони України ""Укроборонлізинг""",12500000.0,11500000.0,23500000.0
2012,Державне підприємство Міністерства оборони України “Харківський механічний завод”,8750000.0,11500000.0,19500000.0
2012,"Державне підприємство Науково-виробничий комплекс ""Прогрес""",35500000.0,94500000.0,135000000.0
2012,"Державне підприємство Науково-виробничий комплекс ""Фотоприлад""",26500000.0,68500000.0,94500000.0
2012,"Державне підприємство Науково-дослідний центр ""Вертоліт""",3250000.0,9500000.0,13500000.0
2012,"Державне підприємство Науково-дослідний інститут радіолокаційних систем ""Квант-Радіолокація""",425000.0,2650000.0,3050000.0
2012,Державне підприємство “Антонов”,1650000000.0,2750000000.0,4450000000.0
2012,Державне підприємство “Завод 410 ЦА”,42500000.0,44500000.0,86500000.0
2012,Державне підприємство “Спеціалізована зовнішньоторговельна фірма “Укроборонекспорт”,215000.0,145000.0,355000.0
2012,Державний науково-дослідний інститут хімічних продуктів,5350000.0,11500000.0,17500000.0
2012,Донецький казенний завод хімічних виробів,84500000.0,135000000.0,215000000.0
2012,"Запорізьке державне підприємство ""Радіоприлад""",51500000.0,82500000.0,135000000.0
2012,"Казенне підприємство ""Дослідно-проектний центр кораблебудування""",8750000.0,10500000.0,18500000.0
2012,"Казенне підприємство ""Зміївський ремонтний енергомеханічний завод""",3350000.0,9750000.0,13500000.0
2012,"Казенне підприємство ""Науково-виробничий комплекс ""Іскра""",48500000.0,145000000.0,195000000.0
2012,"Казенне підприємство ""Радіовимірювач""",24500000.0,62500000.0,87500000.0
2012,"Казенне підприємство ""Спеціальне конструкторське бюро ""Молнія""",705000.0,3450000.0,4150000.0
2012,"Казенне підприємство ""Харківське конструкторське бюро з двигунобудування""",3750000.0,25500000.0,29500000.0
2012,"Казенне підприємство ""Харківське конструкторське бюро з машинобудування імені О.О. Морозова""",8950000.0,26500000.0,35500000.0
2012,"Казенне підприємство ""Шосткинський казенний завод ""Імпульс""",45500000.0,125000000.0,175000000.0
2012,"Казенне підприємство Костянтинівське казенне науково-виробниче підприємство ""Кварсит""",4950000.0,28500000.0,33500000.0
2012,"Казенне підприємство Науково-технічний комплекс ""Імпульс""",3750000.0,7350000.0,11500000.0
2012,"Казенне підприємство Шосткинський казенний завод ""Зірка""",41500000.0,165000000.0,215000000.0
2012,"Рубіжнянський казенний хімічний завод ""Зоря""",77500000.0,92500000.0,165000000.0
2012,"Тернопільське державне науково-технічне підприємство ""Промінь""",15500000.0,17500000.0,33500000.0
2012,Феодосійський казенний оптичний завод,6550000.0,19500000.0,26500000.0
2012,"Херсонський державний завод ""Палада""",15500000.0,52500000.0,67500000.0
2012,Хімічне казенне об'єднання імені Г.І. Петровського,40500000.0,84500000.0,125000000.0
2012,"Центральне казенне конструкторське бюро ""Протон""",4750000.0,10500000.0,15500000.0
2013,"""Львівський державний завод ""ЛОРТА""",32500000.0,115000000.0,145000000.0
2013,Ізюмський казенний приладобудівний завод,23500000.0,68500000.0,91500000.0
2013,"Державна госпрозрахункова зовнішньоторговельна та інвестиційна фірма ""Укрінмаш""  ",11500000.0,9650000.0,21500000.0
2013,"Державна компанія з експорту та імпорту продукції і послуг військового та спеціального призначення ""Укрспецекспорт""",39500000.0,75500000.0,115000000.0
2013,Державне Південне виробничо-технічне підприємство,1950000.0,3050000.0,5050000.0
2013,"Державне виробничо-технічне підприємство ""Граніт""",4650000.0,4650000.0,9350000.0
2013,"Державне госпрозрахункове зовнішньоторговельне підприємство ""Спецтехноекспорт""   ",11500000.0,7950000.0,19500000.0
2013,"Державне зовнішньоторговельне та інвестиційне підприємство ""Промоборонекспорт""",555000.0,1550000.0,2050000.0
2013,"Державне науково-дослідне підприємство ""Конекс""",755000.0,945000.0,1750000.0
2013,"Державне підприємство ""110 Харківський автомобільний ремонтний завод""",34500000.0,69500000.0,105000000.0
2013,"Державне підприємство ""126 Харківський автомобільний ремонтний завод""",3350000.0,16500000.0,19500000.0
2013,"Державне підприємство ""171 Чернігівський ремонтний завод""",725000.0,3850000.0,4650000.0
2013,"Державне підприємство ""2 ремонтний завод засобів зв'язку""",1050000.0,3750000.0,4750000.0
2013,"Державне підприємство ""Виробниче об'єднання ""Карпати""",23500000.0,38500000.0,61500000.0
2013,"Державне підприємство ""Вінницький авіаційний завод"" - ""ВІАЗ""",4850000.0,7850000.0,12500000.0
2013,"Державне підприємство ""Державне Київське конструкторське бюро ""Луч""",10500000.0,15500000.0,26500000.0
2013,"Державне підприємство ""Дослідно-конструкторське бюро авіації загального призначення""",22500.0,1050000.0,1150000.0
2013,"Державне підприємство ""Житомирський ремонтно- механічний завод""",14500000.0,59500000.0,74500000.0
2013,"Державне підприємство ""Жулянський машинобудівний завод ""Візар""",23500000.0,81500000.0,105000000.0
2013,"Державне підприємство ""Завод імені В.О. Малишева"" ",205000000.0,735000000.0,945000000.0
2013,"Державне підприємство ""Закарпатське вертолітне виробниче об'єднання""",15500000.0,1850000.0,17500000.0
2013,"Державне підприємство ""Запорізьке машинобудівне конструкторське бюро ""Прогрес"" імені академіка О.Г. Івченка",115000000.0,145000000.0,255000000.0
2013,"Державне підприємство ""Київський автомобільний ремонтний завод""",6250000.0,18500000.0,24500000.0
2013,"Державне підприємство ""Київський державний завод ""Буревісник""",47500000.0,70500000.0,115000000.0
2013,"Державне підприємство ""Київський науково-дослідний інститут гідроприладів""",1750000.0,9750000.0,11500000.0
2013,"Державне підприємство ""Київський ремонтно- механічний завод""",11500000.0,34500000.0,45500000.0
2013,"Державне підприємство ""Конструкторське бюро ""Артилерійське озброєння""",4250000.0,13500000.0,17500000.0
2013,"Державне підприємство ""Конструкторсько-технологічне бюро ""Судокомпозит""",2150000.0,3050000.0,5150000.0
2013,"Державне підприємство ""Красилівський агрегатний завод""",18500000.0,39500000.0,57500000.0
2013,"Державне підприємство ""Кіровоградський ремонтний завод""",6650000.0,25500000.0,31500000.0
2013,"Державне підприємство ""Луганський авіаційний ремонтний завод""",26500000.0,43500000.0,69500000.0
2013,"Державне підприємство ""Луганський патрон""",11500000.0,13500000.0,24500000.0
2013,"Державне підприємство ""Львівський бронетанковий ремонтний завод""",33500000.0,66500000.0,105000000.0
2013,"Державне підприємство ""Машинобудівна фірма ""Артем""",12500000.0,23500000.0,36500000.0
2013,"Державне підприємство ""Миколаївський авіаремонтний завод ""НАРП""",18500000.0,61500000.0,80500000.0
2013,"Державне підприємство ""Науково-виробничий комплекс газотурбобудування ""Зоря"" - ""Машпроект""",555000000.0,675000000.0,1250000000.0
2013,"Державне підприємство ""Науково-дослідний інститут ""Квант""",64500000.0,135000000.0,205000000.0
2013,"Державне підприємство ""Науково-дослідний інститут ""Шторм""",4950000.0,5350000.0,10500000.0
2013,"Державне підприємство ""Науково-дослідний інститут аеропружних систем""",9750000.0,22500000.0,32500000.0
2013,"Державне підприємство ""Науково-дослідний інститут комплексної автоматизації""",10500000.0,19500000.0,30500000.0
2013,"Державне підприємство ""Науково-технічний комплекс ""Завод точної механіки""",3350000.0,11500000.0,14500000.0
2013,"Державне підприємство ""Новатор""",55500000.0,115000000.0,175000000.0
2013,"Державне підприємство ""Ніжинський ремонтний завод інженерного озброєння""",6550000.0,8550000.0,15500000.0
2013,"Державне підприємство ""Оризон-Навігація""",4050000.0,12500000.0,16500000.0
2013,"Державне підприємство ""Рівненський автомобільний ремонтний завод""",2350000.0,9650000.0,12500000.0
2013,"Державне підприємство ""Склопластик""",2050000.0,4050000.0,6150000.0
